,Team,FG_Percentage,TP_Percentage,FT_Percentage,Minutes.per.Game,Points.per.Game,TRB.per.game,Assits.per.Game,WS_per_game,BPM,VORP,Player
392,,0.331,0.297,1.0,12.568627450980392,2.9019607843137254,2.2745098039215685,0.35294117647058826,1.0,-1.8,0.0,Gary Clark
393,,0.457,0.377,0.794,21.952380952380953,8.222222222222221,3.4444444444444446,1.0317460317460319,2.9,-1.3,0.3,Danuel House
394,,0.417,0.347,0.637,24.634297520661157,9.208677685950413,2.041322314049587,2.384297520661157,9.1,-2.8,-2.3,Austin Rivers
395,,0.596,0.0,0.645,27.687830687830687,8.355379188712522,9.171957671957673,0.8474426807760141,101.5,1.5,27.4,Tyson Chandler
396,,0.417,0.353,0.783,23.70923913043478,8.80163043478261,2.470108695652174,1.1059782608695652,4.6,-2.8,-1.7,Ben McLemore
397,,0.417,0.361,0.818,19.796352583586625,9.74468085106383,2.4908814589665655,0.9057750759878419,18.4,-2.5,-1.5,Gerald Green
398,,0.548,0.132,0.66,26.152331606217615,11.304663212435234,6.0393782383419685,1.7813471502590674,73.3,1.8,24.4,Nenê
399,,0.45,0.352,0.735,22.495169082125603,5.920289855072464,3.8152173913043477,1.4142512077294687,38.6,1.1,14.5,Thabo Sefolosha
400,,0.422,0.38,0.854,25.89644513137558,12.358578052550232,5.2642967542503865,0.9026275115919629,46.7,0.6,11.0,Ryan Anderson
401,,0.439,0.323,0.706,28.103189493433394,9.052532833020638,6.941838649155723,4.857410881801126,43.3,3.7,21.5,Draymond Green
402,,0.477,0.436,0.905,34.37896253602305,23.50864553314121,4.512968299711815,6.610951008645533,102.9,6.5,51.1,Stephen Curry
403,,0.402,0.344,0.711,17.5,5.913043478260869,4.217391304347826,1.0217391304347827,1.2,-1.0,0.2,Omari Spellman
404,,0.34,0.267,0.0,6.8,1.3333333333333333,0.8333333333333334,0.7666666666666667,-0.1,-6.9,-0.3,Jacob Evans
405,,0.419,0.353,0.762,28.5,16.518382352941178,3.672794117647059,5.077205882352941,6.6,0.4,4.6,D'Angelo Russell
406,,0.534,0.222,0.611,24.033898305084747,10.071186440677966,6.3694915254237285,1.6372881355932203,17.4,0.6,4.7,Willie Cauley-Stein
407,,0.439,0.361,0.726,14.356164383561644,4.365296803652968,2.105022831050228,0.5570776255707762,4.7,-2.6,-0.5,Glenn Robinson III
408,,0.459,0.419,0.848,33.073170731707314,19.504065040650406,3.4634146341463414,2.3024390243902437,46.8,0.2,11.3,Klay Thompson
409,,0.595,0.192,0.593,14.014705882352942,4.465686274509804,3.7549019607843137,0.9509803921568627,10.3,2.3,3.1,Kevon Looney
410,,0.423,0.355,0.771,21.1002331002331,9.531468531468532,3.0396270396270397,1.6993006993006994,13.0,-2.2,-0.5,Alec Burks
411,,0.423,0.328,0.804,16.574468085106382,6.787234042553192,2.872340425531915,0.8936170212765957,1.1,-2.8,-0.2,Damion Lee
412,,0.429,0.296,0.628,19.131979695431472,7.568527918781726,4.49238578680203,0.8375634517766497,2.3,-2.4,-0.4,Marquese Chriss
413,,0.462,0.373,0.713,30.326436781609196,12.77471264367816,4.517241379310345,2.754022988505747,29.0,1.6,12.0,Chandler Parsons
414,,0.435,0.296,0.781,27.240524781341108,9.857142857142858,4.723032069970846,3.5335276967930027,20.5,-2.0,0.1,Evan Turner
415,,0.429,0.393,0.835,24.627906976744185,9.537790697674419,2.895348837209302,1.1656976744186047,13.8,-1.0,2.0,Allen Crabbe
416,,0.445,0.281,0.605,18.883561643835616,6.328767123287672,3.3493150684931505,1.9109589041095891,0.8,-2.8,-0.6,DeAndre' Bembry
417,,0.643,,0.577,11.918367346938776,3.5510204081632653,2.2857142857142856,0.6122448979591837,1.6,-0.3,0.2,Damian Jones
418,,0.566,0.346,0.743,26.77037037037037,14.555555555555555,8.414814814814815,1.6222222222222222,11.4,1.5,3.2,John Collins
419,,0.418,0.324,0.829,30.901234567901234,19.123456790123456,3.7160493827160495,8.061728395061728,3.3,-1.1,0.6,Trae Young
420,,0.419,0.385,0.732,27.30666666666667,9.693333333333333,3.2666666666666666,2.8533333333333335,1.5,-1.9,0.1,Kevin Huerter
421,,0.487,0.349,0.695,19.902912621359224,7.949029126213592,6.308252427184466,0.837378640776699,15.6,-1.6,0.8,Alex Len
422,,0.491,0.337,0.739,29.720647773279353,15.076923076923077,5.744939271255061,2.125506072874494,11.6,-1.5,0.9,Jabari Parker
423,,0.261,0.333,0.818,3.5625,1.4375,0.1875,0.875,0.0,-10.9,-0.1,Brandon Goodwin
424,,0.437,0.374,0.798,30.716407832545578,17.170830519918972,4.37677245104659,3.150573936529372,125.5,2.8,55.0,Vince Carter
425,,0.435,0.237,0.674,16.07608695652174,5.532608695652174,2.239130434782609,1.2282608695652173,0.5,-3.8,-0.7,Tyrone Wallace
